Platform,business_id,city,state,postal_code,score,review_count,Gender,CEO_sch_cat,CEO_grd_yr,field_cat,ZIP Code,Business_ID_other,Rural_metropolitan_Desc,Tot_Clms_Services,Brnd_Tot_Clms_Services,Gnrc_Tot_Clms_Services,Othr_Tot_Clms_Services,LIS_Tot_Clms_Services,Opioid_Tot_Clms_Services,Antbtc_Tot_Clms_Services
Platform 1,1790723906,Indianapolis,IN,46250,4.5,7,F,215,1988,19,238511238,1790723906,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",98,,92,,64,,50
Platform 1,1245414572,Avon,IN,46123,3.5,10,F,93,2003,18,461237085,,,,,,,,,
Platform 1,1104021526,Metairie,LA,70002,3.5,10,M,108,2001,51,700062755,1104021526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,,609,,139,187,
Platform 1,1821040866,Philadelphia,PA,19107,3.5,12,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1083778724,Clearwater,FL,33761,3.5,10,M,61,1996,11,337614106,,,,,,,,,
Platform 1,1972685105,Indianapolis,IN,46220,5,8,F,108,1993,27,282035812,1972685105,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",256,43,213,0,78,21,14
Platform 1,1912085879,Indianapolis,IN,46202,4,16,F,165,1992,21,462023350,1912085879,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2613,444,2143,26,855,44,21
Platform 1,1124170857,Reno,NV,89509,4,15,F,109,1999,49,895091619,1124170857,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",146,118,28,0,,0,
Platform 1,1598086175,Sparks,NV,89436,4.5,12,F,108,1982,58,894346677,,,,,,,,,
Platform 1,1760076442,Saint Louis,MO,63128,4,7,F,108,2020,45,324054542,1760076442,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",124,0,124,0,,0,
Platform 1,1013954171,Philadelphia,PA,19107,3.5,7,M,138,1988,21,191272123,1013954171,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",9990,954,8980,56,3455,108,99
Platform 1,1104021526,Metairie,LA,70002,3.5,19,M,108,2001,51,700062755,1104021526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,,609,,139,187,
Platform 1,1740712785,Franklin,TN,37067,2.5,15,M,165,2017,48,433027422,1740712785,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",147,58,89,0,109,0,
Platform 1,1205560752,Edmonton,AB,T5L 4Y5,2.5,10,F,108,2021,45,421298137,,,,,,,,,
Platform 1,1902829823,Brentwood,MO,63144,4.5,46,M,108,1993,24,631441412,1902829823,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",45,,42,,26,,
Platform 1,1497867840,Carmel,IN,46033,3.5,5,M,48,2001,49,465263729,1497867840,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,80,173,0,19,0,
Platform 1,1003840570,Tampa,FL,33624,5,6,M,116,1987,18,336129416,,,,,,,,,
Platform 1,1033206032,Philadelphia,PA,19107,4.5,135,M,53,1988,22,191042640,1033206032,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,156,484,0,224,0,41
Platform 1,1902048259,Saint Petersburg,FL,33710,2,10,M,201,2009,3,337051300,1902048259,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,11,13,0,0,0,0
Platform 1,1790190700,Palm Harbor,FL,34683,5,10,M,108,2012,51,346841109,1790190700,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",486,,484,,46,233,
Platform 1,1700011434,Tampa,FL,33611,2.5,24,M,114,2009,10,181036202,,,,,,,,,
Platform 1,1245361187,Philadelphia,PA,19107,2.5,6,M,116,2004,19,191141436,1245361187,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",118,,111,,67,19,40
Platform 1,1629245022,New Orleans,LA,70130,2.5,32,M,130,2006,21,701174736,1629245022,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6308,802,5391,115,4920,16,146
Platform 1,1225458185,Frontenac,MO,63131,5,7,F,186,2014,17,18034181,1225458185,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",146,12,134,0,14,0,17
Platform 1,1053414581,Gallatin,TN,37066,4,18,M,157,1990,48,370663694,1053414581,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4461,1450,3011,0,763,,42
Platform 1,1356471593,Hudson,FL,34667,2.5,8,M,116,1992,21,805162422,1356471593,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",869,103,766,0,106,33,25
Platform 1,1891773024,Sahuarita,AZ,85629,1,5,M,93,1989,34,856290047,1891773024,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5308,972,4336,0,1681,0,11
Platform 1,1780668780,Philadelphia,PA,19103,5,34,M,160,1986,51,317211514,1780668780,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1098,19,1079,0,590,512,16
Platform 1,1992846877,Nashville,TN,37221,2.5,19,M,108,2006,10,372320028,,,,,,,,,
Platform 1,1770720401,Santa Barbara,CA,93101,2,25,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1871597559,Indianapolis,IN,46260,1.5,32,M,49,1971,41,462193049,1871597559,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2860,,2424,,550,81,0
Platform 1,1104883289,Willow Grove,PA,19090,2,18,M,108,1997,58,190901700,,,,,,,,,
Platform 1,1821040866,Philadelphia,PA,19118,2,22,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1063464329,Clearwater,FL,33761,4,10,M,182,1994,21,554352104,1063464329,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5160,513,4613,34,761,123,93
Platform 1,1558702241,Tampa,FL,33609,3.5,97,F,102,2013,49,452554708,1558702241,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",44,13,31,0,0,0,
Platform 1,1467110403,Norwood,PA,19074,4.5,10,F,108,2021,58,136683168,,,,,,,,,
Platform 1,1992466569,Saint Charles,MO,63303,4,10,F,108,2003,58,633011660,,,,,,,,,
Platform 1,1629245022,New Orleans,LA,70119,4.5,6,M,130,2006,21,701174736,1629245022,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6308,802,5391,115,4920,16,146
Platform 1,1245414572,Avon,IN,46123,2,9,F,93,2003,18,461237085,,,,,,,,,
Platform 1,1437878030,Hermitage,TN,37076,2.5,7,F,108,2022,58,370762056,,,,,,,,,
Platform 1,1538508536,Royersford,PA,19468,3,20,F,108,2013,58,194682872,,,,,,,,,
Platform 1,1760521132,Tampa,FL,33614,4,5,F,34,2004,33,336133905,1760521132,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2421,,2066,,711,,28
Platform 1,1578029260,Reno,NV,89510,1,33,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1578029260,Reno,NV,89503,4.5,16,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1871550566,Bryn Mawr,PA,19010,4.5,8,M,116,1989,21,190103118,1871550566,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1937,187,1714,36,498,11,
Platform 1,1770720401,Santa Barbara,CA,93105,4.5,34,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1992846877,Nashville,TN,37217,2,5,M,108,2006,10,372320028,,,,,,,,,
Platform 1,1265084131,Kennett Square,PA,19348,2.5,10,F,108,2019,45,193482405,1265084131,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",31,,24,,,0,
Platform 1,1578988499,Spring Hill,FL,34606,2,12,F,108,2013,58,346061011,,,,,,,,,
Platform 1,1528045119,Wilmington,DE,19807,2,5,M,51,1994,33,198011013,1528045119,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",75,,62,,20,,
Platform 1,1952570889,Tucson,AZ,85741,4,10,M,107,1987,48,857043821,1952570889,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1984,989,995,0,104,0,19
Platform 1,1629245022,New Orleans,LA,70119,2.5,43,M,130,2006,21,701174736,1629245022,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6308,802,5391,115,4920,16,146
Platform 1,1902828213,Boise,ID,83713,3,12,F,187,1999,62,837061309,,,,,,,,,
Platform 1,1821040866,Philadelphia,PA,19137,1.5,34,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1457342529,Horsham,PA,19044,3.5,7,M,113,1975,7,190442242,1457342529,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3510,548,2962,0,283,0,
Platform 1,1518955178,Ardmore,PA,19003,2.5,35,F,95,1995,18,190032518,,,,,,,,,
Platform 1,1891950879,Aston,PA,19014,4.5,6,M,108,2001,24,190141869,1891950879,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",249,169,80,0,108,0,61
Platform 1,1770720401,Santa Barbara,CA,93111,3,10,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1437544582,Boise,ID,83704,3.5,7,M,209,2019,17,837048734,1437544582,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",631,47,584,0,166,0,40
Platform 1,1376070110,Largo,FL,33771,1.5,19,F,108,2017,58,337771355,,,,,,,,,
Platform 1,1265504666,Haddonfield,NJ,08033,2.5,8,F,138,1983,46,80331224,1265504666,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",855,200,655,0,83,,34
Platform 1,1225401573,Tampa,FL,33607,4.5,5,F,108,2015,45,336132601,1225401573,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1002,,819,,394,0,
Platform 1,1487248159,Indianapolis,IN,46278,5,9,F,108,2018,45,462023763,1487248159,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",20,,17,,,0,11
Platform 1,1841887536,Gilbertsville,PA,19525,2.5,5,M,108,2020,58,195259307,,,,,,,,,
Platform 1,1073576286,Saint Louis,MO,63122,4.5,37,F,108,2013,13,631031613,,,,,,,,,
Platform 1,1164531745,Exton,PA,19341,2.5,18,M,207,1994,60,196063065,1164531745,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",134,0,134,0,19,55,64
Platform 1,1255099909,Exton,PA,19341,1.5,7,M,108,2021,58,193411293,,,,,,,,,
Platform 1,1952533663,Hendersonville,TN,37075,2.5,10,F,49,2005,46,370752379,1952533663,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",51,15,36,0,,,
Platform 1,1508075847,Blackwood,NJ,08012,1.5,5,M,120,2003,63,80122960,1508075847,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,,256,,227,0,
Platform 1,1477528172,Harleysville,PA,19438,2,13,M,138,1988,51,194382400,1477528172,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",73,,71,,,,
Platform 1,1881695419,Wilmington,DE,19806,3.5,17,F,108,1999,45,284031866,,,,,,,,,
Platform 1,1487364949,Tucson,AZ,85704,3.5,12,F,108,2022,45,853952521,,,,,,,,,
Platform 1,1992846877,Nashville,TN,37221,5,10,M,108,2006,10,372320028,,,,,,,,,
Platform 1,1295741650,Bryn Mawr,PA,19010,4.5,21,M,108,1998,10,190103235,,,,,,,,,
Platform 1,1609851930,Wilmington,DE,19803,3,38,M,108,1987,21,198011013,1609851930,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1597,152,1445,0,983,20,33
Platform 1,1396276291,Philadelphia,PA,19144,2,38,M,108,2017,19,191044238,1396276291,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",20,,19,,,0,
Platform 1,1396788931,Franklin,TN,37067,4.5,7,M,73,2002,19,370675909,1396788931,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,,243,,40,46,64
Platform 1,1982168118,Tampa,FL,33629,4.5,77,M,108,2018,59,33634,1982168118,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",125,,120,,45,0,45
Platform 1,1891888533,Tampa,FL,33606,3.5,5,F,8,2001,61,336154573,1891888533,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",373,0,373,0,306,,35
Platform 1,1093787558,Arnold,MO,63010,3,9,M,6,1993,21,630102142,1093787558,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8190,1024,7093,73,2155,340,151
Platform 1,1538272125,Hatboro,PA,19040,4,5,F,139,2003,61,190401102,1538272125,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",249,25,224,0,47,15,73
Platform 1,1912961988,Broomall,PA,19008,5,7,M,110,1978,11,190082219,,,,,,,,,
Platform 1,1396196465,Tucson,AZ,85710,4,8,F,108,2016,59,857106160,1396196465,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",106,,98,,25,45,0
Platform 1,1801412911,Lutz,FL,33548,4,5,M,175,2020,33,338375906,1801412911,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",82,13,69,0,40,11,11
Platform 1,1689828162,Meridian,ID,83642,3.5,5,M,161,2007,75,836426351,1689828162,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",2106,,1933,,186,88,283
Platform 1,1154395671,Tucson,AZ,85715,3.5,33,M,134,1973,69,100061901,1154395671,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2382,352,2010,20,737,86,54
Platform 1,1982857363,Pinellas Park,FL,33781,4.5,6,M,99,2004,18,337813534,,,,,,,,,
Platform 1,1376548065,Tampa,FL,33647,3.5,5,M,187,1996,51,336147165,1376548065,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,,222,,29,88,22
Platform 1,1437358959,Mount Juliet,TN,37122,2.5,5,M,129,2007,49,371222865,1437358959,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",90,32,58,0,24,0,
Platform 1,1467837898,Meridian,ID,83646,3.5,14,F,108,2015,45,427012748,1467837898,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",2473,,2142,,1188,,146
Platform 1,1053851303,Hudson,FL,34667,1.5,7,F,115,2018,24,346676502,,,,,,,,,
Platform 1,1194753582,Greenwood,IN,46142,2.5,11,F,108,2003,58,461425195,,,,,,,,,
Platform 1,1841751211,Oro Valley,AZ,85704,5,8,M,140,2019,31,857556213,1841751211,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",17,,12,,,0,
Platform 1,1164148201,Saint Louis,MO,63119,3.5,5,F,108,2022,59,631418221,,,,,,,,,
Platform 1,1144859083,New Orleans,LA,70125,3.5,47,M,68,2020,19,701153593,1144859083,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",40,0,40,0,12,,22
Platform 1,1427671585,Voorhees,NJ,08043,4,7,F,108,2019,45,87536500,1427671585,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",157,20,137,0,30,0,101
Platform 1,1770674251,Limerick,PA,19468,2.5,10,F,108,2006,59,194683521,1770674251,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",60,,56,,,0,
Platform 1,1578029260,Reno,NV,89509,5,127,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1730473232,Indianapolis,IN,46237,2.5,5,M,180,2009,43,905055233,1730473232,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",45,,44,,,0,0
Platform 1,1780399485,Franklin,TN,37064,5,6,M,108,2022,59,370641737,,,,,,,,,
Platform 1,1942576400,Tucson,AZ,85710,2,8,F,182,2012,43,115721551,,,,,,,,,
Platform 1,1770720401,Santa Barbara,CA,93101,4.5,9,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1548671092,Boise,ID,83706,5,8,F,167,2014,22,837061309,1548671092,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",283,91,192,0,102,0,
Platform 1,1316988470,Doylestown,PA,18901,4.5,18,M,138,1988,60,189013531,1316988470,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",58,,57,,,,19
Platform 1,1821040866,Indianapolis,IN,46229,2,32,M,210,1998,18,462378606,,,,,,,,,
Platform 1,1578029260,Reno,NV,89503,4,27,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1730163528,Philadelphia,PA,19123,4.5,141,M,181,1969,41,496859066,1730163528,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",71,12,59,0,18,0,
Platform 1,1427671585,Voorhees,NJ,08043,1.5,7,F,108,2019,45,87536500,1427671585,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",157,20,137,0,30,0,101
Platform 1,1427798602,Garden City,ID,83714,4,10,F,108,2022,45,837141463,,,,,,,,,
Platform 1,1154395671,Havertown,PA,19083,3.5,21,M,134,1973,69,100061901,1154395671,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2382,352,2010,20,737,86,54
Platform 1,1083310452,New Orleans,LA,70125,5,7,F,108,2022,45,701153547,,,,,,,,,
Platform 1,1790190700,Palm Harbor,FL,34685,4,10,M,108,2012,51,346841109,1790190700,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",486,,484,,46,233,
Platform 1,1730334368,Doylestown,PA,18901,3.5,17,M,116,2005,71,174034836,1730334368,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",159,,154,,57,,
Platform 1,1366483331,Indianapolis,IN,46250,4.5,11,F,165,1992,46,462021239,1366483331,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",103,33,70,0,15,,
Platform 1,1841357951,Seminole,FL,33777,4,13,M,136,1982,33,336182459,1841357951,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1328,170,1141,17,216,,39
Platform 1,1336762061,Lansdale,PA,19446,3.5,21,M,135,2020,21,194461259,1336762061,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",254,,211,,69,0,
Platform 1,1497909147,Philadelphia,PA,19134,4.5,5,F,213,1988,63,191074315,,,,,,,,,
Platform 1,1104883289,Bensalem,PA,19020,3,8,M,108,1997,58,190202071,,,,,,,,,
Platform 1,1003811233,Philadelphia,PA,19104,4.5,18,M,114,1986,60,191281737,1003811233,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",21,0,21,0,,,
Platform 1,1710047501,Jenkintown,PA,19046,3,30,M,60,1987,11,190463721,,,,,,,,,
Platform 1,1265461941,Lutz,FL,33548,3.5,5,F,108,1990,42,335486465,1265461941,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",13315,1483,11814,18,9988,5317,80
Platform 1,1821040866,Philadelphia,PA,19149,2.5,15,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1902828213,Boise,ID,83706,3.5,11,F,187,1999,62,837061309,,,,,,,,,
Platform 1,1396740205,Doylestown,PA,18902,3,12,M,108,1991,50,189012563,1396740205,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,0,64,0,,,56
Platform 1,1821040866,Indianapolis,IN,46268,2.5,5,M,210,1998,18,462378606,,,,,,,,,
Platform 1,1699770214,New Orleans,LA,70115,4,10,M,145,1979,17,701153550,1699770214,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1236,78,1158,0,317,0,146
Platform 1,1023007242,Spring Hill,FL,34609,3.5,13,M,83,1984,17,346135409,1023007242,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",873,,806,,116,29,86
